Residual Error Report

Residual Units: Ground units

Residual Summary for 3 Images
 Active GCPs:   10 X RMS:  2.285 Y RMS:  2.101 Z RMS:  0.741                                          
  Check points   0 X RMS:        Y RMS:        Z RMS:                                                 
  Active TPs:  169 X RMS:  0.333 Y RMS:  0.759 Z RMS:  0.263                                          
Inactive GCPs:   0 X RMS:        Y RMS:        Z RMS:                                                 
 Inactive TPs:   0 X RMS:        Y RMS:        Z RMS:                                                 

Listing: All points All images

Point ID        Res XY         Res X      Res Y      Res Z  Type     Image ID       Ground X         Ground Y         Ground Z           Comp X           Comp Y 
   AT0009      0.289     -0.075      0.279      0.115    TP    1038-01       620619.518      4848247.887          196.376       620619.443      4848248.166
   AT0042      0.286      0.284     -0.037      0.104    TP    1037-01       620903.536      4847249.074          195.531       620903.820      4847249.037
   AT0161      0.278     -0.002      0.278     -0.131    TP    1037-01       620528.355      4846966.041          189.154       620528.353      4846966.319
   AT0038      0.278      0.276      0.031      0.009    TP    1039-01       620903.466      4847391.187          197.352       620903.742      4847391.218
   AT0010      0.273      0.159      0.222      0.106    TP    1038-01       620759.956      4848242.823          210.729       620760.115      4848243.045
   AT0122      0.271      0.085      0.257      0.028    TP    1039-01       620386.019      4847960.102          194.187       620386.103      4847960.359
   AT0159      0.270      0.015      0.270     -0.096    TP    1038-01       621098.841      4847102.936          187.368       621098.856      4847103.206
   AT0139      0.268     -0.165     -0.211      0.012    TP    1038-01       620670.286      4847534.366          218.362       620670.121      4847534.154
   AT0040      0.268     -0.218      0.155     -0.041    TP    1038-01       620619.882      4847248.002          188.266       620619.664      4847248.157
   AT0048      0.074      0.000      0.074     -0.035    TP    1038-01       620335.051      4846961.572          173.761       620335.052      4846961.646
   AT0129      0.267     -0.122     -0.237     -0.031    TP    1038-01       620671.403      4847817.441          194.567       620671.281      4847817.204
   AT0122      0.267      0.078     -0.255     -0.055    TP    1037-01       620386.019      4847960.102          194.187       620386.097      4847959.847
   AT0056      0.267      0.026      0.266      0.104    TP    1039-01       620381.333      4848274.308          194.860       620381.359      4848274.573
   AT0118      0.267      0.035     -0.265     -0.084    TP    1039-01       620671.704      4848103.175          197.182       620671.739      4848102.911
   AT0157      0.265      0.256     -0.068      0.094    TP    1037-01       620813.019      4847105.926          191.798       620813.275      4847105.858
   AT0038      0.264      0.251      0.083      0.068    TP    1037-01       620903.466      4847391.187          197.352       620903.717      4847391.270
   AT0116      0.264     -0.190      0.183      0.088    TP    1038-01       620387.600      4848099.902          205.078       620387.409      4848100.085
   AT0056      0.260     -0.001     -0.260     -0.110    TP    1037-01       620381.333      4848274.308          194.860       620381.333      4848274.048
   AT0146      0.258      0.200      0.163      0.024    TP    1037-01       620813.297      4847390.152          195.285       620813.497      4847390.315
   AT0071      0.257     -0.013      0.257      0.043    TP    1037-01       620776.322      4847914.356          200.370       620776.310      4847914.614
   AT0071      0.257      0.002     -0.256     -0.045    TP    1039-01       620776.322      4847914.356          200.370       620776.324      4847914.100
   AT0078      0.256     -0.001      0.256      0.003    TP    1039-01       620513.930      4847675.821          187.958       620513.929      4847676.077
    T0003      0.255     -0.001      0.255      0.043    TP    1037-01       620745.350      4847900.548          196.987       620745.349      4847900.803
   AT0078      0.255      0.001     -0.255     -0.004    TP    1037-01       620513.930      4847675.821          187.958       620513.931      4847675.566
   AT0064      0.253      0.014      0.253      0.061    TP    1039-01       620381.718      4848034.055          194.481       620381.732      4848034.308
   AT0064      0.250      0.000     -0.250     -0.065    TP    1037-01       620381.718      4848034.055          194.481       620381.718      4848033.805
   AT0020      0.248     -0.155     -0.194     -0.071    TP    1038-01       620904.605      4847960.840          200.393       620904.451      4847960.646
   AT0094      0.247      0.013     -0.247      0.076    TP    1039-01       620645.746      4847197.649          187.860       620645.759      4847197.402
   AT0094      0.246      0.008      0.246     -0.076    TP    1037-01       620645.746      4847197.649          187.860       620645.753      4847197.895
   AT0155      0.245      0.017      0.244     -0.090    TP    1037-01       620527.896      4847103.929          182.126       620527.913      4847104.173
   AT0027      0.245      0.077      0.233      0.021    TP    1037-01       620760.045      4847675.406          204.620       620760.123      4847675.639
   AT0104      0.244      0.023      0.243     -0.110    TP    1037-01       620777.129      4846960.190          188.479       620777.152      4846960.433
   AT0146      0.240      0.214     -0.110      0.019    TP    1039-01       620813.297      4847390.152          195.285       620813.510      4847390.043
   AT0104      0.240      0.007     -0.239      0.114    TP    1039-01       620777.129      4846960.190          188.479       620777.136      4846959.951
   AT0061      0.239     -0.015      0.238      0.080    TP    1037-01       620645.416      4848155.036          195.699       620645.401      4848155.274
   AT0034      0.239      0.237      0.026      0.011    TP    1039-01       620903.904      4847533.164          197.602       620904.142      4847533.190
   AT0033      0.239      0.127      0.202      0.013    TP    1037-01       620758.945      4847534.143          207.896       620759.072      4847534.345
   AT0107      0.238     -0.063      0.230      0.105    TP    1037-01       620671.893      4848388.977          200.795       620671.830      4848389.207
   AT0075      0.238     -0.007      0.237      0.021    TP    1037-01       620776.711      4847795.050          197.698       620776.704      4847795.287
   AT0075      0.237      0.003     -0.237     -0.022    TP    1039-01       620776.711      4847795.050          197.698       620776.714      4847794.812
   AT0061      0.237     -0.005     -0.237     -0.080    TP    1039-01       620645.416      4848155.036          195.699       620645.411      4848154.799
   AT0140      0.232      0.154      0.173      0.027    TP    1037-01       620813.494      4847532.291          196.471       620813.648      4847532.463
   AT0089      0.232      0.015     -0.232      0.051    TP    1039-01       620514.046      4847317.231          188.306       620514.060      4847316.999
   AT0089      0.230     -0.000      0.230     -0.053    TP    1037-01       620514.046      4847317.231          188.306       620514.045      4847317.461
   AT0012      0.230      0.060     -0.222     -0.066    TP    1037-01       620476.216      4848101.918          201.947       620476.276      4848101.696
   AT0032      0.225     -0.163     -0.156      0.013    TP    1038-01       620619.458      4847533.009          192.948       620619.295      4847532.853
   AT0151      0.224      0.224      0.006      0.058    TP    1037-01       620813.177      4847247.984          193.294       620813.401      4847247.990
   AT0129      0.224      0.057      0.217      0.034    TP    1037-01       620671.403      4847817.441          194.567       620671.460      4847817.658
   AT0117      0.223     -0.144      0.169      0.062    TP    1038-01       620529.096      4848101.567          200.889       620528.951      4848101.737
   AT0105      0.221      0.123     -0.184     -0.129    TP    1039-01       620385.429      4848390.555          194.462       620385.552      4848390.372
   AT0047      0.216     -0.024     -0.214      0.075    TP    1037-01       620760.654      4847109.241          197.417       620760.631      4847109.027
   AT0047      0.215      0.013      0.214     -0.078    TP    1038-01       620760.654      4847109.241          197.417       620760.667      4847109.456
   AT0066      0.212     -0.010      0.211      0.054    TP    1037-01       620644.836      4848033.934          198.778       620644.825      4848034.145
   AT0149      0.212      0.024      0.211     -0.057    TP    1037-01       620528.109      4847247.128          185.618       620528.133      4847247.338
   AT0066      0.211     -0.003     -0.211     -0.054    TP    1039-01       620644.836      4848033.934          198.778       620644.832      4848033.723
   AT0133      0.207     -0.105     -0.179      0.004    TP    1038-01       620528.477      4847674.851          191.324       620528.372      4847674.673
   AT0023      0.207      0.108     -0.176     -0.013    TP    1039-01       620903.992      4847817.936          200.677       620904.101      4847817.759
   AT0125      0.205     -0.087     -0.186     -0.051    TP    1038-01       620814.417      4847960.044          198.020       620814.330      4847959.858
   AT0124      0.205      0.042      0.201      0.049    TP    1037-01       620671.571      4847960.336          195.412       620671.614      4847960.537
   AT0145      0.205     -0.192     -0.072      0.007    TP    1038-01       620670.908      4847390.059          192.003       620670.717      4847389.987
   AT0041      0.205      0.200      0.046      0.034    TP    1037-01       620761.950      4847248.600          192.166       620762.150      4847248.647
   AT0128      0.204     -0.125     -0.161     -0.010    TP    1038-01       620528.649      4847817.416          193.920       620528.524      4847817.254
   AT0138      0.198     -0.066     -0.187      0.020    TP    1038-01       620529.052      4847533.171          200.198       620528.986      4847532.984
   AT0037      0.197      0.168      0.103      0.020    TP    1037-01       620761.757      4847390.942          194.394       620761.925      4847391.045
   AT0118      0.196      0.022      0.195      0.064    TP    1037-01       620671.704      4848103.175          197.182       620671.727      4848103.370
   AT0127      0.193      0.049     -0.186     -0.022    TP    1037-01       620387.814      4847816.230          203.996       620387.863      4847816.043
   AT0143      0.191     -0.007     -0.191      0.037    TP    1039-01       620385.103      4847389.378          183.616       620385.096      4847389.187
   AT0017      0.189      0.071      0.175      0.019    TP    1039-01       620476.556      4847960.706          195.249       620476.627      4847960.881
   AT0135      0.189      0.130     -0.138     -0.002    TP    1039-01       620813.875      4847674.604          196.518       620814.006      4847674.467
   AT0019      0.188     -0.083     -0.169     -0.044    TP    1038-01       620762.650      4847961.403          196.123       620762.567      4847961.234
   AT0012      0.187     -0.114      0.148      0.058    TP    1038-01       620476.216      4848101.918          201.947       620476.102      4848102.066
   AT0021      0.186      0.009      0.185      0.019    TP    1038-01       620192.749      4847817.204          194.598       620192.758      4847817.389
   AT0021      0.184     -0.008     -0.184     -0.019    TP    1037-01       620192.749      4847817.204          194.598       620192.742      4847817.020
   AT0037      0.183      0.177     -0.045      0.001    TP    1039-01       620761.757      4847390.942          194.394       620761.935      4847390.897
   AT0022      0.181      0.034      0.177      0.011    TP    1039-01       620476.732      4847817.979          194.185       620476.766      4847818.156
   AT0036      0.178     -0.129     -0.122      0.022    TP    1038-01       620619.673      4847390.580          190.787       620619.544      4847390.458
   AT0134      0.178      0.093      0.152      0.018    TP    1037-01       620671.235      4847674.732          195.104       620671.328      4847674.884
   AT0032      0.178      0.082      0.158     -0.002    TP    1037-01       620619.458      4847533.009          192.948       620619.540      4847533.166
   AT0083      0.173      0.002      0.173     -0.011    TP    1037-01       620907.863      4847556.375          198.816       620907.865      4847556.548
   AT0083      0.172      0.001     -0.172      0.012    TP    1039-01       620907.863      4847556.375          198.816       620907.864      4847556.203
   AT0127      0.171     -0.089     -0.146     -0.002    TP    1038-01       620387.814      4847816.230          203.996       620387.726      4847816.084
    T0001      0.167      0.101     -0.132     -0.083    TP    1039-01       620444.213      4848282.683          194.682       620444.314      4848282.551
   AT0106      0.166      0.059     -0.156     -0.074    TP    1037-01       620528.725      4848390.577          195.987       620528.785      4848390.421
   AT0019      0.165      0.044     -0.159     -0.035    TP    1039-01       620762.650      4847961.403          196.123       620762.694      4847961.244
   AT0140      0.165      0.160      0.042     -0.005    TP    1039-01       620813.494      4847532.291          196.471       620813.654      4847532.332
   AT0046      0.163      0.099      0.129     -0.035    TP    1037-01       620620.134      4847105.297          185.758       620620.233      4847105.426
   AT0114      0.162      0.044      0.156      0.070    TP    1038-01       620812.976      4848240.183          214.983       620813.020      4848240.339
   AT0149      0.161     -0.057      0.150     -0.037    TP    1038-01       620528.109      4847247.128          185.618       620528.052      4847247.278
   AT0150      0.156      0.123      0.097     -0.006    TP    1037-01       620670.832      4847247.584          189.729       620670.954      4847247.681
   AT0049      0.156     -0.002      0.156     -0.072    TP    1038-01       620477.538      4846968.330          190.192       620477.535      4846968.486
   AT0026      0.155     -0.002     -0.155     -0.003    TP    1038-01       620619.300      4847675.438          195.398       620619.298      4847675.283
   AT0026      0.155      0.002      0.155      0.002    TP    1037-01       620619.300      4847675.438          195.398       620619.302      4847675.593
   AT0122      0.154     -0.154      0.001      0.025    TP    1038-01       620386.019      4847960.102          194.187       620385.864      4847960.103
   AT0040      0.154      0.104      0.113     -0.017    TP    1037-01       620619.882      4847248.002          188.266       620619.986      4847248.115
   AT0049      0.154     -0.007     -0.154      0.072    TP    1037-01       620477.538      4846968.330          190.192       620477.530      4846968.176
   AT0090      0.153      0.003      0.153     -0.035    TP    1037-01       620645.513      4847317.311          190.086       620645.516      4847317.464
   AT0090      0.153      0.007     -0.153      0.035    TP    1039-01       620645.513      4847317.311          190.086       620645.520      4847317.158
   AT0111      0.153      0.122      0.093      0.001    TP    1039-01       620385.685      4848246.560          194.811       620385.807      4848246.653
   AT0124      0.153     -0.102     -0.115     -0.027    TP    1038-01       620671.571      4847960.336          195.412       620671.470      4847960.222
   AT0143      0.152     -0.028      0.150     -0.026    TP    1037-01       620385.103      4847389.378          183.616       620385.075      4847389.528
   AT0139      0.150      0.087      0.122      0.005    TP    1037-01       620670.286      4847534.366          218.362       620670.373      4847534.488
   AT0133      0.149      0.049      0.141     -0.008    TP    1039-01       620528.477      4847674.851          191.324       620528.526      4847674.992
   AT0017      0.148      0.070     -0.130     -0.025    TP    1037-01       620476.556      4847960.706          195.249       620476.626      4847960.576
   AT0128      0.147      0.061      0.134      0.002    TP    1039-01       620528.649      4847817.416          193.920       620528.710      4847817.550
   AT0162      0.146      0.146     -0.003      0.026    TP    1037-01       620670.605      4846963.630          186.026       620670.752      4846963.627
   AT0156      0.145      0.127      0.070     -0.005    TP    1037-01       620670.720      4847104.983          187.213       620670.847      4847105.053
   AT0053      0.144     -0.007      0.143      0.073    TP    1037-01       620513.194      4848395.374          195.557       620513.186      4848395.518
   AT0100      0.143      0.011      0.142     -0.053    TP    1037-01       620775.264      4847081.885          197.233       620775.275      4847082.028
   AT0017      0.143     -0.137     -0.044      0.005    TP    1038-01       620476.556      4847960.706          195.249       620476.419      4847960.662
   AT0144      0.143      0.055      0.132     -0.020    TP    1037-01       620528.409      4847390.041          189.563       620528.464      4847390.172
   AT0134      0.143      0.090      0.111     -0.008    TP    1039-01       620671.235      4847674.732          195.104       620671.325      4847674.843
   AT0053      0.142     -0.011     -0.142     -0.069    TP    1039-01       620513.194      4848395.374          195.557       620513.183      4848395.232
   AT0036      0.141      0.066      0.125     -0.014    TP    1037-01       620619.673      4847390.580          190.787       620619.739      4847390.705
   AT0152      0.141     -0.000      0.141     -0.039    TP    1038-01       620956.201      4847246.194          189.007       620956.201      4847246.336
   AT0152      0.141      0.005     -0.141      0.040    TP    1039-01       620956.201      4847246.194          189.007       620956.206      4847246.054
   AT0100      0.140      0.003     -0.140      0.055    TP    1039-01       620775.264      4847081.885          197.233       620775.266      4847081.745
   AT0145      0.140      0.095      0.103     -0.003    TP    1037-01       620670.908      4847390.059          192.003       620671.003      4847390.162
   AT0117      0.140      0.073     -0.120     -0.032    TP    1037-01       620529.096      4848101.567          200.889       620529.168      4848101.447
   AT0022      0.134     -0.069     -0.114     -0.006    TP    1038-01       620476.732      4847817.979          194.185       620476.663      4847817.864
   AT0126      0.134     -0.011      0.133      0.026    TP    1038-01       620956.833      4847959.185          201.354       620956.822      4847959.318
   AT0033      0.134      0.123      0.054     -0.010    TP    1039-01       620758.945      4847534.143          207.896       620759.068      4847534.196
   AT0011      0.604      0.058      0.602      0.169    TP    1038-01       620192.703      4848100.916          200.518       620192.762      4848101.518
   AT0137      0.133      0.021     -0.131      0.007    TP    1038-01       620387.440      4847533.340          199.282       620387.461      4847533.209
   AT0095      0.133      0.007      0.132     -0.040    TP    1037-01       620777.034      4847198.151          191.003       620777.041      4847198.283
    T0003      0.133     -0.014     -0.133     -0.024    TP    1038-01       620745.350      4847900.548          196.987       620745.336      4847900.416
   AT0138      0.132      0.037      0.127     -0.008    TP    1037-01       620529.052      4847533.171          200.198       620529.089      4847533.298
   AT0095      0.131      0.003     -0.131      0.041    TP    1039-01       620777.034      4847198.151          191.003       620777.038      4847198.020
   AT0142      0.130     -0.000     -0.130      0.011    TP    1038-01       621099.191      4847531.465          194.767       621099.191      4847531.335
   AT0142      0.130     -0.002      0.130     -0.012    TP    1039-01       621099.191      4847531.465          194.767       621099.189      4847531.595
   AT0123      0.130     -0.123     -0.042     -0.001    TP    1038-01       620529.168      4847958.669          202.046       620529.045      4847958.627
   AT0009      0.127      0.021      0.125      0.054    TP    1037-01       620619.518      4848247.887          196.376       620619.539      4848248.012
   AT0050      0.125      0.082      0.094     -0.033    TP    1037-01       620620.367      4846963.816          183.470       620620.449      4846963.911
   AT0144      0.123      0.061     -0.107      0.007    TP    1039-01       620528.409      4847390.041          189.563       620528.470      4847389.934
   AT0069      0.123      0.003      0.123      0.021    TP    1039-01       620513.394      4847914.575          195.151       620513.397      4847914.698
   AT0069      0.122      0.002     -0.122     -0.022    TP    1037-01       620513.394      4847914.575          195.151       620513.396      4847914.453
   AT0018      0.122     -0.095     -0.076     -0.016    TP    1038-01       620619.273      4847960.854          196.658       620619.178      4847960.778
    T0003      0.122      0.007     -0.121     -0.020    TP    1039-01       620745.350      4847900.548          196.987       620745.357      4847900.427
   AT0112      0.121      0.057     -0.107     -0.039    TP    1037-01       620528.636      4848247.226          194.553       620528.693      4848247.119
   AT0139      0.117      0.076      0.090     -0.016    TP    1039-01       620670.286      4847534.366          218.362       620670.362      4847534.455
   AT0144      0.115     -0.112     -0.025      0.012    TP    1038-01       620528.409      4847390.041          189.563       620528.297      4847390.016
   AT0073      0.114      0.001      0.114      0.010    TP    1039-01       620513.527      4847795.071          193.720       620513.529      4847795.185
   AT0073      0.114      0.001     -0.114     -0.011    TP    1037-01       620513.527      4847795.071          193.720       620513.528      4847794.957
   AT0136      0.112     -0.004      0.112      0.001    TP    1039-01       620956.353      4847674.262          197.376       620956.348      4847674.374
   AT0136      0.112      0.004     -0.111     -0.001    TP    1038-01       620956.353      4847674.262          197.376       620956.356      4847674.151
   AT0130      0.111      0.069     -0.087     -0.010    TP    1039-01       620811.985      4847815.374          213.800       620812.054      4847815.287
   AT0084      0.111      0.006     -0.110      0.015    TP    1039-01       620513.907      4847436.671          189.801       620513.913      4847436.561
   AT0084      0.110     -0.001      0.110     -0.016    TP    1037-01       620513.907      4847436.671          189.801       620513.905      4847436.781
   AT0123      0.106      0.061      0.087      0.005    TP    1039-01       620529.168      4847958.669          202.046       620529.230      4847958.756
   AT0118      0.104     -0.076      0.071      0.020    TP    1038-01       620671.704      4848103.175          197.182       620671.629      4848103.247
   AT0018      0.104      0.044      0.094      0.026    TP    1037-01       620619.273      4847960.854          196.658       620619.316      4847960.948
    T0004      0.102      0.095     -0.038     -0.000    TP    1039-01       620847.187      4847734.014          207.837       620847.281      4847733.976
   AT0145      0.102      0.097     -0.030     -0.005    TP    1039-01       620670.908      4847390.059          192.003       620671.005      4847390.029
   AT0141      0.100      0.000     -0.100      0.008    TP    1038-01       620956.532      4847531.640          193.560       620956.532      4847531.540
   AT0141      0.100     -0.002      0.100     -0.009    TP    1039-01       620956.532      4847531.640          193.560       620956.530      4847531.740
   AT0124      0.099      0.050     -0.085     -0.023    TP    1039-01       620671.571      4847960.336          195.412       620671.622      4847960.251
   AT0012      0.099      0.062      0.077      0.009    TP    1039-01       620476.216      4848101.918          201.947       620476.278      4848101.995
   AT0015      0.096     -0.027     -0.092     -0.034    TP    1038-01       620904.046      4848103.067          203.768       620904.019      4848102.976
   AT0086      0.095      0.002      0.095     -0.014    TP    1037-01       620776.502      4847437.072          195.334       620776.504      4847437.167
   AT0086      0.095      0.002     -0.095      0.014    TP    1039-01       620776.502      4847437.072          195.334       620776.504      4847436.977
   AT0043      0.094      0.013     -0.093      0.031    TP    1038-01       620191.537      4847102.304          171.123       620191.551      4847102.211
   AT0043      0.094     -0.009      0.093     -0.033    TP    1037-01       620191.537      4847102.304          171.123       620191.528      4847102.398
   AT0003      0.092      0.007      0.092      0.048    TP    1037-01       620619.255      4848390.633          199.129       620619.262      4848390.724
   AT0027      0.089      0.075      0.048     -0.003    TP    1039-01       620760.045      4847675.406          204.620       620760.120      4847675.454
   AT0035      0.086      0.007     -0.086      0.013    TP    1038-01       620191.643      4847389.293          178.137       620191.651      4847389.208
   AT0035      0.086     -0.005      0.085     -0.015    TP    1037-01       620191.643      4847389.293          178.137       620191.638      4847389.379
   AT0117      0.085      0.071     -0.047     -0.029    TP    1039-01       620529.096      4848101.567          200.889       620529.167      4848101.520
   AT0070      0.084     -0.002      0.084      0.015    TP    1037-01       620643.823      4847913.214          204.679       620643.821      4847913.298
   AT0070      0.084     -0.001     -0.084     -0.014    TP    1039-01       620643.823      4847913.214          204.679       620643.822      4847913.130
   AT0137      0.082     -0.008      0.082     -0.007    TP    1037-01       620387.440      4847533.340          199.282       620387.432      4847533.422
   AT0082      0.081     -0.000     -0.081      0.006    TP    1039-01       620773.514      4847557.163          208.689       620773.514      4847557.082
   AT0082      0.081      0.002      0.081     -0.005    TP    1037-01       620773.514      4847557.163          208.689       620773.516      4847557.245
   AT0032      0.080      0.080     -0.002     -0.011    TP    1039-01       620619.458      4847533.009          192.948       620619.538      4847533.006
   AT0024      0.079      0.003      0.079      0.000    TP    1038-01       620192.707      4847675.197          191.202       620192.710      4847675.276
   AT0024      0.079     -0.003     -0.079     -0.001    TP    1037-01       620192.707      4847675.197          191.202       620192.703      4847675.119
   AT0123      0.076      0.063     -0.044     -0.005    TP    1037-01       620529.168      4847958.669          202.046       620529.231      4847958.625
   AT0132      0.074      0.012     -0.074     -0.001    TP    1037-01       620391.795      4847674.555          227.277       620391.807      4847674.482
   AT0126      0.133      0.009     -0.132     -0.026    TP    1039-01       620956.833      4847959.185          201.354       620956.842      4847959.052
   AT0022      0.072      0.036     -0.062     -0.006    TP    1037-01       620476.732      4847817.979          194.185       620476.768      4847817.916
   AT0085      0.071     -0.000      0.071     -0.011    TP    1037-01       620645.307      4847436.840          192.141       620645.306      4847436.911
   AT0085      0.071      0.003     -0.071      0.010    TP    1039-01       620645.307      4847436.840          192.141       620645.310      4847436.769
   AT0087      0.070      0.000     -0.070      0.011    TP    1039-01       620907.751      4847437.262          197.910       620907.751      4847437.192
   AT0087      0.070      0.002      0.070     -0.010    TP    1037-01       620907.751      4847437.262          197.910       620907.753      4847437.332
   AT0128      0.069      0.063      0.027      0.008    TP    1037-01       620528.649      4847817.416          193.920       620528.712      4847817.443
   AT0153      0.068      0.000      0.068     -0.019    TP    1038-01       621098.555      4847246.217          191.071       621098.556      4847246.285
   AT0153      0.067      0.001     -0.067      0.019    TP    1039-01       621098.555      4847246.217          191.071       621098.556      4847246.150
   AT0138      0.067      0.029      0.061     -0.011    TP    1039-01       620529.052      4847533.171          200.198       620529.081      4847533.232
   AT0148      0.067      0.001      0.067     -0.012    TP    1039-01       621098.953      4847388.781          192.667       621098.954      4847388.848
   AT0148      0.066     -0.003     -0.066      0.011    TP    1038-01       621098.953      4847388.781          192.667       621098.950      4847388.714
   AT0133      0.066      0.054      0.039      0.004    TP    1037-01       620528.477      4847674.851          191.324       620528.531      4847674.890
   AT0057      0.065     -0.003      0.065      0.027    TP    1037-01       620513.303      4848275.214          194.500       620513.300      4848275.279
   AT0036      0.064      0.064     -0.002     -0.009    TP    1039-01       620619.673      4847390.580          190.787       620619.737      4847390.579
   AT0129      0.063      0.060      0.020     -0.004    TP    1039-01       620671.403      4847817.441          194.567       620671.463      4847817.462
   AT0065      0.063      0.002      0.063      0.016    TP    1039-01       620512.904      4848032.562          202.301       620512.906      4848032.626
   AT0057      0.063     -0.004     -0.063     -0.026    TP    1039-01       620513.303      4848275.214          194.500       620513.299      4848275.151
   AT0074      0.062      0.001     -0.062     -0.006    TP    1039-01       620645.182      4847795.120          195.085       620645.183      4847795.058
   AT0065      0.062      0.002     -0.062     -0.016    TP    1037-01       620512.904      4848032.562          202.301       620512.906      4848032.500
   AT0074      0.062     -0.002      0.062      0.006    TP    1037-01       620645.182      4847795.120          195.085       620645.180      4847795.182
   AT0143      0.059      0.044      0.040     -0.014    TP    1038-01       620385.103      4847389.378          183.616       620385.147      4847389.418
   AT0137      0.051     -0.012      0.050     -0.001    TP    1039-01       620387.440      4847533.340          199.282       620387.428      4847533.390
   AT0030      0.051      0.003     -0.051      0.004    TP    1038-01       620334.700      4847532.840          187.947       620334.703      4847532.789
   AT0030      0.051     -0.002      0.051     -0.004    TP    1037-01       620334.700      4847532.840          187.947       620334.698      4847532.891
   AT0029      0.049     -0.004      0.048     -0.003    TP    1037-01       620191.486      4847532.275          180.288       620191.481      4847532.323
   AT0029      0.049      0.005     -0.049      0.003    TP    1038-01       620191.486      4847532.275          180.288       620191.490      4847532.226
   AT0018      0.049      0.046     -0.017     -0.010    TP    1039-01       620619.273      4847960.854          196.658       620619.319      4847960.837
   AT0091      0.042      0.002      0.042     -0.009    TP    1037-01       620907.816      4847318.080          196.478       620907.818      4847318.122
   AT0091      0.041     -0.000     -0.041      0.010    TP    1039-01       620907.816      4847318.080          196.478       620907.816      4847318.039
   AT0031      5.182      4.625     -2.337     -0.282    TP    1038-01       620477.497      4847539.101          239.734       620482.121      4847536.763
   AT0031      4.936     -2.393      4.317      0.236    TP    1039-01       620477.497      4847539.101          239.734       620475.104      4847543.418
    T0002      0.037      0.005     -0.037      0.005    TP    1039-01       620507.998      4847410.301          188.376       620508.002      4847410.263
    T0002      0.036      0.002      0.036     -0.006    TP    1037-01       620507.998      4847410.301          188.376       620508.000      4847410.336
   AT0039      0.032     -0.001      0.032     -0.009    TP    1037-01       620477.363      4847248.943          189.315       620477.362      4847248.975
   AT0113      4.479      0.695     -4.425     -1.656    TP    1037-01       620672.408      4848240.167          206.937       620673.103      4848235.743
   AT0099      4.076      0.236     -4.070      1.602    TP    1039-01       620646.075      4847073.450          185.254       620646.311      4847069.380
   AT0099      4.067      0.195      4.062     -1.568    TP    1037-01       620646.075      4847073.450          185.254       620646.270      4847077.512
   AT0039      0.031      0.002     -0.031      0.008    TP    1038-01       620477.363      4847248.943          189.315       620477.365      4847248.912
   AT0025      0.031      0.001      0.031      0.000    TP    1037-01       620335.139      4847675.139          200.239       620335.140      4847675.170
   AT0025      0.031     -0.001     -0.031     -0.000    TP    1038-01       620335.139      4847675.139          200.239       620335.138      4847675.108
   AT0160      3.585      0.219     -3.579      1.695    TP    1037-01       620388.055      4846966.948          194.274       620388.274      4846963.370
   AT0051      3.174     -0.554      3.125     -1.436    TP    1039-01       620758.174      4846976.913          208.474       620757.620      4846980.038
   AT0031      2.960     -2.222     -1.956      0.080    TP    1037-01       620477.497      4847539.101          239.734       620475.275      4847537.145
   AT0028      2.858     -0.562     -2.802     -0.050    TP    1039-01       620895.074      4847673.690          228.316       620894.512      4847670.888
   AT0160      2.806     -0.599      2.741     -1.178    TP    1038-01       620388.055      4846966.948          194.274       620387.455      4846969.689
   AT0079      2.800     -0.084      2.799     -0.161    TP    1039-01       620382.201      4847558.487          184.552       620382.116      4847561.286
   AT0079      2.778      0.035     -2.778      0.187    TP    1037-01       620382.201      4847558.487          184.552       620382.235      4847555.709
   AT0113      2.720     -0.901      2.567      1.021    TP    1038-01       620672.408      4848240.167          206.937       620671.507      4848242.734
   AT0081      2.681      0.054     -2.681      0.192    TP    1039-01       620642.811      4847554.631          209.341       620642.865      4847551.950
   AT0081      2.673      0.005      2.673     -0.180    TP    1037-01       620642.811      4847554.631          209.341       620642.816      4847557.305
   AT0004      2.576      0.827     -2.439     -1.155    TP    1038-01       620762.310      4848387.888          202.844       620763.137      4848385.449
   AT0014      0.030     -0.021     -0.021     -0.009    TP    1038-01       620762.082      4848103.685          199.962       620762.061      4848103.664
   AT0044      0.028     -0.005      0.027     -0.010    TP    1037-01       620334.822      4847102.988          174.936       620334.817      4847103.015
   AT0044      0.027      0.007     -0.026      0.008    TP    1038-01       620334.822      4847102.988          174.936       620334.829      4847102.962
   AT0048      0.072     -0.005     -0.072      0.034    TP    1037-01       620335.051      4846961.572          173.761       620335.047      4846961.499
RMS (x, y, z) for worst 5% of points in list: 2.51, 2.31, 0.79

Residual Summary for 1037-01
 Active GCPs:   10 X RMS:  2.234 Y RMS:  2.279 Z RMS:  0.745                                          
  Check points   0 X RMS:        Y RMS:        Z RMS:                                                 
  Active TPs:  151 X RMS:  0.225 Y RMS:  0.806 Z RMS:  0.282                                          
Inactive GCPs:   0 X RMS:        Y RMS:        Z RMS:                                                 
 Inactive TPs:   0 X RMS:        Y RMS:        Z RMS:                                                 
Residual Summary for 1038-01
 Active GCPs:   10 X RMS:  2.234 Y RMS:  2.279 Z RMS:  0.745                                          
  Check points   0 X RMS:        Y RMS:        Z RMS:                                                 
  Active TPs:  117 X RMS:  0.509 Y RMS:  0.607 Z RMS:  0.249                                          
