Residual Error Report

Residual Units: Ground units

Residual Summary for 3 Images
 Active GCPs:    5 X RMS:  0.810 Y RMS:  0.490 Z RMS:  0.649                                          
  Check points   5 X RMS:  3.966 Y RMS:  4.466 Z RMS:  9.044                                          
  Active TPs:  169 X RMS:  0.334 Y RMS:  0.729 Z RMS:  0.249                                          
Inactive GCPs:   0 X RMS:        Y RMS:        Z RMS:                                                 
 Inactive TPs:   0 X RMS:        Y RMS:        Z RMS:                                                 

Listing: All points All images

Point ID        Res XY        Res X       Res Y      Res Z  Type     Image ID       Ground X         Ground Y         Ground Z           Comp X           Comp Y     DS Res XY    DS Res X   DS Res Y 
   AT0014      0.301     -0.123      0.275      0.056    TP    1037-01       620763.618      4848104.660          196.697       620763.495      4848104.935       6.93       2.44       6.48       0.16
   AT0165      0.297      0.026      0.296     -0.132    TP    1038-01       621103.877      4846957.210          184.043       621103.903      4846957.506       7.94       0.38       7.93      -0.38
   AT0046      0.295      0.140     -0.259      0.079    TP    1039-01       620622.850      4847101.742          186.149       620622.990      4847101.483       7.08      -2.86      -6.48       0.23
   AT0119      0.294     -0.110     -0.272     -0.081    TP    1039-01       620816.185      4848103.562          197.238       620816.074      4848103.290       6.97       2.43      -6.53      -0.23
   AT0165      0.293     -0.010     -0.293      0.138    TP    1039-01       621103.877      4846957.210          184.043       621103.867      4846956.917       7.86      -0.33      -7.85       0.39
   AT0015      0.291      0.235     -0.172     -0.009    TP    1038-01       620906.245      4848104.495          199.181       620906.479      4848104.323       5.48      -4.39      -3.28      -0.02
   AT0037      0.285     -0.243     -0.148      0.006    TP    1038-01       620764.581      4847389.043          193.439       620764.339      4847388.894       5.37       4.56      -2.83       0.01
   AT0132      0.284      0.060     -0.277     -0.013    TP    1038-01       620392.802      4847673.352          227.247       620392.862      4847673.075       5.47      -1.19      -5.34      -0.03
   AT0134      0.282     -0.052     -0.278     -0.005    TP    1038-01       620673.183      4847673.877          193.784       620673.131      4847673.599       5.31       0.98      -5.22      -0.01
   AT0163      0.281      0.229     -0.163      0.137    TP    1037-01       620816.476      4846961.323          191.427       620816.705      4846961.160      10.99      -8.31      -7.20       0.56
   AT0072      0.276     -0.016      0.275      0.043    TP    1037-01       620910.939      4847915.293          196.664       620910.922      4847915.568       6.13       0.05       6.13       0.12
   AT0072      0.274      0.006     -0.274     -0.047    TP    1039-01       620910.939      4847915.293          196.664       620910.945      4847915.019       6.13      -0.07      -6.12      -0.13
   AT0125      0.270      0.138     -0.232     -0.031    TP    1038-01       620816.430      4847960.606          194.771       620816.567      4847960.374       5.13      -2.52      -4.48      -0.08
   AT0009      0.269      0.189      0.191      0.075    TP    1038-01       620620.259      4848249.013          193.582       620620.449      4848249.204       5.40      -3.52       4.10       0.18
    T0004      0.268     -0.001      0.268      0.013    TP    1037-01       620849.788      4847733.757          205.289       620849.787      4847734.025      12.73      -0.13      12.73       0.08
   AT0020      0.267      0.088     -0.253     -0.036    TP    1038-01       620907.057      4847961.657          196.285       620907.145      4847961.405       5.11      -1.53      -4.88      -0.09
   AT0142      0.264     -0.003      0.264     -0.024    TP    1039-01       621102.921      4847530.876          193.172       621102.918      4847531.140       5.81       0.16       5.81      -0.07
   AT0142      0.264     -0.001     -0.264      0.022    TP    1038-01       621102.921      4847530.876          193.172       621102.920      4847530.612       5.81      -0.16      -5.80       0.06
   AT0009      0.261     -0.101     -0.241     -0.081    TP    1039-01       620620.259      4848249.013          193.582       620620.159      4848248.772       6.15       1.92      -5.85      -0.23
   AT0116      0.261      0.011      0.261      0.075    TP    1039-01       620387.782      4848100.258          203.622       620387.793      4848100.518       5.34       0.19       5.34       0.18
   AT0054      0.258     -0.022      0.257      0.126    TP    1037-01       620645.431      4848395.852          196.572       620645.409      4848396.109       6.92       0.06       6.92       0.36
   AT0034      0.256      0.136      0.217      0.025    TP    1037-01       620907.125      4847532.093          195.069       620907.262      4847532.310       6.80      -3.78       5.65       0.09
   AT0054      0.255     -0.011     -0.254     -0.126    TP    1039-01       620645.431      4848395.852          196.572       620645.420      4848395.598       6.86      -0.09      -6.86      -0.36
   AT0129      0.254      0.045     -0.250     -0.026    TP    1038-01       620673.091      4847817.142          192.788       620673.137      4847816.892       4.82      -0.84      -4.75      -0.06
   AT0042      0.252      0.250      0.026      0.006    TP    1039-01       620907.274      4847246.696          194.008       620907.525      4847246.722       9.29      -9.25       0.90       0.03
   AT0019      0.247      0.133     -0.208     -0.032    TP    1038-01       620764.435      4847961.841          193.276       620764.567      4847961.633       4.70      -2.44      -4.03      -0.08
    T0003      0.246      0.186     -0.162     -0.013    TP    1038-01       620747.181      4847900.716          194.493       620747.367      4847900.554      11.61      -8.70      -7.69      -0.08
   AT0067      0.244     -0.017      0.243      0.059    TP    1037-01       620778.908      4848035.601          194.209       620778.892      4848035.844       5.59       0.06       5.59       0.17
   AT0067      0.242      0.002     -0.242     -0.061    TP    1039-01       620778.908      4848035.601          194.209       620778.910      4848035.359       5.57      -0.08      -5.57      -0.17
   AT0139      0.242     -0.072     -0.231      0.018    TP    1038-01       620672.588      4847533.060          217.919       620672.515      4847532.828       4.67       1.38      -4.46       0.04
   AT0038      0.241      0.187      0.151     -0.018    TP    1039-01       620906.945      4847389.475          195.345       620907.132      4847389.626       7.56      -5.81       4.83      -0.08
   AT0014      0.237      0.221     -0.085     -0.007    TP    1038-01       620763.618      4848104.660          196.697       620763.840      4848104.575       4.46      -4.15      -1.64      -0.02
   AT0157      0.237      0.224     -0.076      0.087    TP    1037-01       620816.584      4847102.780          191.407       620816.809      4847102.704       9.66      -8.83      -3.91       0.41
   AT0119      0.236      0.224     -0.075      0.005    TP    1038-01       620816.185      4848103.562          197.238       620816.408      4848103.487       4.43      -4.21      -1.38       0.01
   AT0150      0.234     -0.222      0.074     -0.027    TP    1038-01       620673.526      4847244.860          189.611       620673.303      4847244.934       4.47       4.19       1.54      -0.07
   AT0136      0.227     -0.007      0.226      0.001    TP    1039-01       620959.260      4847673.928          196.353       620959.253      4847674.155       4.95       0.15       4.94       0.00
   AT0136      0.226      0.007     -0.226     -0.001    TP    1038-01       620959.260      4847673.928          196.353       620959.266      4847673.702       4.95      -0.15      -4.94      -0.00
   AT0112      0.224     -0.075     -0.211     -0.069    TP    1039-01       620529.056      4848248.197          192.172       620528.981      4848247.986       5.04       1.26      -4.88      -0.18
   AT0122      0.224     -0.008     -0.224     -0.046    TP    1037-01       620386.324      4847959.948          192.858       620386.316      4847959.724       4.38       0.14      -4.38      -0.11
   AT0098      0.222      0.022     -0.221      0.084    TP    1039-01       620516.855      4847072.872          182.061       620516.877      4847072.651       5.52      -0.08      -5.52       0.24
   AT0020      0.221     -0.037     -0.218     -0.046    TP    1039-01       620907.057      4847961.657          196.285       620907.020      4847961.440       4.54       0.79      -4.47      -0.12
   AT0042      0.221      0.221     -0.004      0.073    TP    1037-01       620907.274      4847246.696          194.008       620907.496      4847246.692       9.34      -9.30      -0.94       0.36
   AT0098      0.220      0.001      0.220     -0.087    TP    1037-01       620516.855      4847072.872          182.061       620516.856      4847073.092       5.56       0.07       5.56      -0.25
   AT0014      0.218     -0.111     -0.188     -0.051    TP    1039-01       620763.618      4848104.660          196.697       620763.507      4848104.472       5.63       2.67      -4.96      -0.16
   AT0141      0.217     -0.004      0.217     -0.020    TP    1039-01       620959.712      4847530.834          192.861       620959.709      4847531.051       4.76       0.12       4.76      -0.06
   AT0141      0.216      0.001     -0.216      0.019    TP    1038-01       620959.712      4847530.834          192.861       620959.713      4847530.618       4.76      -0.12      -4.76       0.05
   AT0107      0.216     -0.189      0.106      0.022    TP    1037-01       620672.582      4848390.678          197.282       620672.394      4848390.784       7.37       6.22       3.96       0.10
   AT0019      0.215     -0.069      0.203      0.026    TP    1037-01       620764.435      4847961.841          193.276       620764.366      4847962.044       4.60       1.33       4.40       0.07
   AT0049      0.214     -0.006      0.214     -0.100    TP    1038-01       620479.858      4846964.050          192.703       620479.852      4846964.264       5.75      -0.11       5.75      -0.28
   AT0048      0.213     -0.011      0.213     -0.098    TP    1038-01       620336.597      4846956.641          176.385       620336.586      4846956.854       5.68      -0.21       5.67      -0.28
   AT0122      0.211      0.003      0.211      0.042    TP    1039-01       620386.324      4847959.948          192.858       620386.327      4847960.158       4.11       0.17       4.11       0.10
   AT0040      0.211     -0.205      0.050     -0.012    TP    1038-01       620622.356      4847245.162          188.302       620622.151      4847245.212       3.98       3.85       1.01      -0.03
   AT0049      0.211     -0.007     -0.211      0.100    TP    1037-01       620479.858      4846964.050          192.703       620479.851      4846963.839       5.69       0.11      -5.69       0.28
   AT0048      0.210     -0.002     -0.210      0.100    TP    1037-01       620336.597      4846956.641          176.385       620336.595      4846956.432       5.63       0.20      -5.62       0.28
   AT0012      0.209     -0.048     -0.204     -0.063    TP    1037-01       620476.734      4848102.347          200.283       620476.686      4848102.143       4.59       1.02      -4.48      -0.17
   AT0148      0.209      0.002      0.209     -0.039    TP    1039-01       621102.942      4847387.677          191.563       621102.944      4847387.886       4.71       0.12       4.71      -0.11
   AT0148      0.209     -0.007     -0.209      0.036    TP    1038-01       621102.942      4847387.677          191.563       621102.935      4847387.468       4.70      -0.10      -4.70       0.10
   AT0021      0.207      0.010      0.207      0.020    TP    1038-01       620191.793      4847816.482          191.918       620191.803      4847816.689       4.55      -0.10       4.55       0.06
   AT0021      0.206     -0.008     -0.206     -0.021    TP    1037-01       620191.793      4847816.482          191.918       620191.785      4847816.276       4.55       0.13      -4.55      -0.06
   AT0133      0.206      0.001      0.206      0.001    TP    1039-01       620529.847      4847673.739          190.479       620529.848      4847673.945       3.87      -0.02       3.87       0.00
   AT0134      0.206      0.023      0.205     -0.001    TP    1039-01       620673.183      4847673.877          193.784       620673.205      4847674.082       3.97      -0.45       3.95      -0.00
   AT0162      0.205      0.161     -0.127      0.087    TP    1037-01       620673.796      4846959.493          186.682       620673.957      4846959.366       7.37      -5.31      -5.11       0.34
   AT0056      0.204      0.021      0.203      0.078    TP    1039-01       620381.012      4848275.289          192.829       620381.033      4848275.492       5.07       0.05       5.07       0.22
   AT0034      0.202      0.139      0.146     -0.006    TP    1039-01       620907.125      4847532.093          195.069       620907.265      4847532.239       5.90      -4.07       4.27      -0.02
   AT0127      0.202     -0.011     -0.202     -0.021    TP    1037-01       620388.418      4847815.526          203.194       620388.406      4847815.325       3.89       0.22      -3.88      -0.05
   AT0064      0.201      0.012      0.201      0.047    TP    1039-01       620381.796      4848034.177          192.997       620381.808      4848034.378       4.60       0.03       4.60       0.13
   AT0076      0.201     -0.007      0.201      0.016    TP    1037-01       620910.907      4847795.185          196.627       620910.900      4847795.385       4.38       0.04       4.38       0.05
   AT0076      0.200      0.004     -0.200     -0.018    TP    1039-01       620910.907      4847795.185          196.627       620910.911      4847794.984       4.39      -0.05      -4.38      -0.05
   AT0064      0.199     -0.001     -0.199     -0.051    TP    1037-01       620381.796      4848034.177          192.997       620381.795      4848033.979       4.58      -0.00      -4.58      -0.14
   AT0151      0.198      0.196      0.026     -0.009    TP    1039-01       620816.483      4847245.507          192.452       620816.679      4847245.533       7.30      -7.23       1.07      -0.04
   AT0056      0.198     -0.002     -0.198     -0.083    TP    1037-01       620381.012      4848275.289          192.829       620381.010      4848275.091       5.02      -0.00      -5.02      -0.23
   AT0036      0.197     -0.080     -0.180      0.034    TP    1038-01       620621.906      4847388.414          190.466       620621.826      4847388.234       3.83       1.51      -3.52       0.08
   AT0022      0.196     -0.028      0.194      0.027    TP    1039-01       620477.667      4847817.372          193.120       620477.638      4847817.566       3.89       0.67       3.83       0.07
   AT0032      0.195     -0.078     -0.179      0.016    TP    1038-01       620621.449      4847531.472          192.250       620621.370      4847531.293       3.71       1.48      -3.40       0.04
   AT0038      0.194      0.175      0.085      0.041    TP    1037-01       620906.945      4847389.475          195.345       620907.120      4847389.559       7.32      -6.76       2.79       0.19
   AT0058      0.194     -0.014      0.193      0.079    TP    1037-01       620645.996      4848276.338          193.866       620645.982      4848276.531       4.89       0.06       4.89       0.22
   AT0146      0.192      0.141      0.130      0.013    TP    1037-01       620816.346      4847388.325          193.992       620816.487      4847388.455       6.01      -4.49       3.99       0.05
   AT0058      0.191     -0.006     -0.191     -0.079    TP    1039-01       620645.996      4848276.338          193.866       620645.990      4848276.147       4.85      -0.08      -4.85      -0.22
   AT0145      0.189     -0.123     -0.143      0.023    TP    1038-01       620673.355      4847387.994          191.501       620673.232      4847387.852       3.61       2.31      -2.77       0.06
   AT0105      0.189     -0.031     -0.187     -0.083    TP    1039-01       620385.080      4848391.861          192.088       620385.049      4848391.674       4.26       0.13      -4.26      -0.20
   AT0041      0.188      0.180     -0.051      0.006    TP    1039-01       620765.030      4847246.052          191.631       620765.211      4847246.001       6.71      -6.43      -1.90       0.03
   AT0139      0.188      0.028      0.186     -0.020    TP    1039-01       620672.588      4847533.060          217.919       620672.615      4847533.245       3.79      -0.60       3.74      -0.05
   AT0138      0.186     -0.011     -0.186      0.017    TP    1038-01       620530.717      4847531.505          199.904       620530.705      4847531.319       3.55       0.24      -3.54       0.04
   AT0106      0.182     -0.086     -0.160     -0.086    TP    1037-01       620528.911      4848391.985          193.217       620528.825      4848391.825       5.08       2.10      -4.63      -0.26
   AT0092      0.182      0.020     -0.181      0.051    TP    1039-01       620384.093      4847192.491          180.829       620384.113      4847192.310       4.26      -0.08      -4.26       0.15
   AT0017      0.180     -0.013      0.180      0.040    TP    1039-01       620477.264      4847960.641          193.832       620477.251      4847960.820       3.59       0.42       3.57       0.10
   AT0092      0.179     -0.006      0.179     -0.056    TP    1037-01       620384.093      4847192.491          180.829       620384.088      4847192.670       4.28       0.07       4.28      -0.16
   AT0140      0.179      0.081      0.160     -0.015    TP    1039-01       620816.284      4847531.086          194.712       620816.365      4847531.246       4.33      -1.94       3.87      -0.05
   AT0151      0.178      0.178     -0.012      0.050    TP    1037-01       620816.483      4847245.507          192.452       620816.661      4847245.495       7.29      -7.23      -0.98       0.25
   AT0128      0.172     -0.006      0.172      0.019    TP    1039-01       620529.794      4847816.880          192.735       620529.788      4847817.052       3.28       0.19       3.28       0.05
   AT0124      0.172      0.098     -0.141     -0.027    TP    1038-01       620673.007      4847960.574          193.196       620673.105      4847960.432       3.31      -1.83      -2.75      -0.07
    T0003      0.171     -0.091      0.145      0.005    TP    1037-01       620747.181      4847900.716          194.493       620747.090      4847900.861       9.72       5.08       8.29       0.03
   AT0033      0.171      0.056      0.161     -0.017    TP    1039-01       620761.541      4847532.925          206.743       620761.597      4847533.086       3.81      -1.27       3.59      -0.05
   AT0116      0.171      0.022      0.170      0.048    TP    1038-01       620387.782      4848100.258          203.622       620387.804      4848100.427       3.48      -0.27       3.47       0.12
   AT0036      0.168      0.034      0.165     -0.036    TP    1039-01       620621.906      4847388.414          190.466       620621.940      4847388.579       3.57      -0.79       3.48      -0.09
   AT0133      0.168     -0.005     -0.168     -0.002    TP    1038-01       620529.847      4847673.739          190.479       620529.842      4847673.571       3.15       0.10      -3.15      -0.00
   AT0138      0.166     -0.000      0.166     -0.015    TP    1039-01       620530.717      4847531.505          199.904       620530.716      4847531.670       3.17      -0.06       3.17      -0.04
   AT0041      0.164      0.164      0.000      0.037    TP    1037-01       620765.030      4847246.052          191.631       620765.194      4847246.052       6.57      -6.56      -0.39       0.18
   AT0012      0.159      0.103      0.121      0.026    TP    1038-01       620476.734      4848102.347          200.283       620476.837      4848102.468       3.07      -1.88       2.42       0.06
   AT0073      0.158      0.002      0.158      0.014    TP    1039-01       620514.583      4847794.417          192.634       620514.585      4847794.575       3.45       0.01       3.45       0.04
   AT0118      0.158      0.157      0.018      0.009    TP    1038-01       620672.891      4848103.924          194.539       620673.048      4848103.942       2.97      -2.95       0.37       0.02
   AT0073      0.157      0.001     -0.157     -0.014    TP    1037-01       620514.583      4847794.417          192.634       620514.584      4847794.260       3.44       0.00      -3.44      -0.04
   AT0024      0.156      0.004      0.156      0.001    TP    1038-01       620192.023      4847673.542          189.395       620192.027      4847673.698       3.40      -0.10       3.40       0.00
   AT0024      0.156     -0.005     -0.156     -0.001    TP    1037-01       620192.023      4847673.542          189.395       620192.018      4847673.387       3.41       0.12      -3.41      -0.00
   AT0037      0.156      0.120      0.099     -0.024    TP    1039-01       620764.581      4847389.043          193.439       620764.701      4847389.142       4.95      -3.76       3.21      -0.10
   AT0033      0.155      0.066      0.140      0.003    TP    1037-01       620761.541      4847532.925          206.743       620761.607      4847533.065       3.68      -1.58       3.33       0.01
   AT0117      0.155      0.075      0.136      0.036    TP    1038-01       620529.803      4848102.057          199.042       620529.878      4848102.193       3.06      -1.37       2.74       0.09
   AT0027      0.154      0.003      0.154      0.002    TP    1037-01       620762.374      4847674.743          202.926       620762.377      4847674.897       2.92      -0.07       2.92       0.01
   AT0027      0.153     -0.006      0.153      0.001    TP    1039-01       620762.374      4847674.743          202.926       620762.369      4847674.896       2.90       0.10       2.90       0.00
   AT0069      0.151      0.004      0.151      0.025    TP    1039-01       620514.240      4847914.385          193.773       620514.244      4847914.536       3.37       0.02       3.37       0.07
   AT0137      0.151     -0.025      0.149     -0.006    TP    1039-01       620388.430      4847531.373          199.043       620388.406      4847531.521       2.92       0.44       2.89      -0.01
   AT0128      0.151      0.015     -0.150     -0.017    TP    1038-01       620529.794      4847816.880          192.735       620529.809      4847816.730       2.87      -0.30      -2.85      -0.04
   AT0069      0.150      0.002     -0.150     -0.026    TP    1037-01       620514.240      4847914.385          193.773       620514.242      4847914.234       3.36      -0.00      -3.36      -0.07
   AT0131      0.149     -0.005      0.149      0.015    TP    1039-01       620959.725      4847817.051          195.726       620959.720      4847817.200       3.27       0.08       3.27       0.04
   AT0131      0.149      0.007     -0.149     -0.015    TP    1038-01       620959.725      4847817.051          195.726       620959.732      4847816.902       3.27      -0.08      -3.27      -0.04
   AT0147      0.148     -0.001      0.148     -0.028    TP    1039-01       620959.352      4847388.016          193.040       620959.351      4847388.164       3.34       0.08       3.34      -0.08
   AT0146      0.148      0.145      0.026     -0.006    TP    1039-01       620816.346      4847388.325          193.992       620816.491      4847388.350       5.43      -5.34       0.99      -0.03
   AT0147      0.147     -0.003     -0.147      0.026    TP    1038-01       620959.352      4847388.016          193.040       620959.349      4847387.869       3.33      -0.07      -3.33       0.07
   AT0140      0.145      0.083      0.119      0.011    TP    1037-01       620816.284      4847531.086          194.712       620816.367      4847531.205       3.93      -2.31       3.18       0.04
   AT0132      0.141     -0.020     -0.140     -0.001    TP    1037-01       620392.802      4847673.352          227.247       620392.782      4847673.212       2.81       0.41      -2.78      -0.00
   AT0145      0.141      0.057      0.128     -0.030    TP    1039-01       620673.355      4847387.994          191.501       620673.412      4847388.123       3.43      -1.42       3.12      -0.09
   AT0047      0.139     -0.014     -0.139      0.049    TP    1037-01       620764.108      4847105.756          196.892       620764.094      4847105.617       3.45       0.07      -3.45       0.14
   AT0118      0.139     -0.080     -0.114     -0.026    TP    1039-01       620672.891      4848103.924          194.539       620672.811      4848103.811       3.69       1.98      -3.11      -0.09
   AT0047      0.139      0.007      0.139     -0.052    TP    1038-01       620764.108      4847105.756          196.892       620764.115      4847105.895       3.49      -0.05       3.49      -0.15
   AT0129      0.138     -0.022      0.136      0.011    TP    1037-01       620673.091      4847817.142          192.788       620673.069      4847817.278       2.69       0.38       2.66       0.03
   AT0117      0.138     -0.035     -0.133     -0.043    TP    1037-01       620529.803      4848102.057          199.042       620529.768      4848101.924       3.08       0.78      -2.98      -0.11
   AT0150      0.137      0.116     -0.073      0.008    TP    1039-01       620673.526      4847244.860          189.611       620673.642      4847244.787       4.46      -3.74      -2.43       0.03
   AT0017      0.137     -0.018     -0.136     -0.028    TP    1037-01       620477.264      4847960.641          193.832       620477.246      4847960.505       2.75       0.37      -2.73      -0.07
    T0002      0.136     -0.012      0.135     -0.021    TP    1039-01       620509.705      4847407.966          188.212       620509.693      4847408.101       6.53       0.31       6.52      -0.13
   AT0018      0.136      0.097     -0.095     -0.021    TP    1038-01       620620.523      4847960.997          194.756       620620.620      4847960.902       2.61      -1.83      -1.86      -0.05
   AT0120      0.134     -0.013      0.133      0.038    TP    1038-01       620958.860      4848102.081          202.570       620958.847      4848102.214       3.15       0.11       3.15       0.11
   AT0112      0.133     -0.070     -0.113     -0.050    TP    1037-01       620529.056      4848248.197          192.172       620528.986      4848248.084       3.70       1.80      -3.23      -0.16
   AT0050      0.132      0.110     -0.073      0.049    TP    1037-01       620623.323      4846959.514          184.211       620623.433      4846959.441       4.76      -3.67      -3.03       0.20
   AT0156      0.132      0.126     -0.040      0.036    TP    1037-01       620673.660      4847101.560          187.471       620673.786      4847101.520       5.10      -4.72      -1.94       0.17
   AT0120      0.132      0.009     -0.131     -0.039    TP    1039-01       620958.860      4848102.081          202.570       620958.869      4848101.950       3.13      -0.12      -3.13      -0.11
   AT0088      0.131      0.011     -0.130      0.028    TP    1039-01       620384.006      4847314.672          189.689       620384.016      4847314.542       2.98      -0.05      -2.98       0.08
   AT0088      0.130     -0.003      0.130     -0.030    TP    1037-01       620384.006      4847314.672          189.689       620384.002      4847314.802       2.99       0.04       2.99      -0.09
   AT0125      0.129     -0.067     -0.110     -0.022    TP    1039-01       620816.430      4847960.606          194.771       620816.362      4847960.497       3.33       1.69      -2.86      -0.07
   AT0037      0.128      0.117      0.050      0.017    TP    1037-01       620764.581      4847389.043          193.439       620764.699      4847389.093       4.70      -4.38       1.71       0.08
   AT0118      0.128     -0.083      0.098      0.016    TP    1037-01       620672.891      4848103.924          194.539       620672.808      4848104.022       3.61       2.21       2.85       0.06
   AT0003      0.126     -0.126      0.012     -0.010    TP    1037-01       620619.756      4848392.206          195.933       620619.630      4848392.218       4.81       4.80       0.30      -0.05
   AT0093      0.124      0.011     -0.123      0.037    TP    1039-01       620516.482      4847193.374          183.703       620516.493      4847193.250       2.93      -0.06      -2.93       0.10
   AT0124      0.124     -0.050      0.113      0.015    TP    1037-01       620673.007      4847960.574          193.196       620672.956      4847960.687       2.85       1.08       2.63       0.04
   AT0093      0.123     -0.001      0.123     -0.039    TP    1037-01       620516.482      4847193.374          183.703       620516.481      4847193.497       2.96       0.06       2.96      -0.11
   AT0075      0.122      0.002     -0.122     -0.011    TP    1039-01       620778.770      4847794.883          195.343       620778.772      4847794.761       2.68      -0.04      -2.67      -0.03
   AT0075      0.122     -0.004      0.122      0.010    TP    1037-01       620778.770      4847794.883          195.343       620778.766      4847795.005       2.68       0.03       2.68       0.03
   AT0043      0.121     -0.005      0.120     -0.044    TP    1038-01       620191.875      4847097.323          172.673       620191.870      4847097.444       3.04      -0.19       3.03      -0.13
   AT0043      0.119     -0.000     -0.119      0.045    TP    1037-01       620191.875      4847097.323          172.673       620191.875      4847097.204       3.01       0.18      -3.00       0.13
   AT0032      0.118      0.036      0.112     -0.015    TP    1039-01       620621.449      4847531.472          192.250       620621.484      4847531.585       2.60      -0.83       2.47      -0.04
   AT0123      0.118     -0.025      0.116      0.028    TP    1039-01       620530.125      4847958.669          200.622       620530.100      4847958.785       2.52       0.61       2.45       0.07
   AT0026      0.117      0.000     -0.117     -0.001    TP    1038-01       620621.156      4847674.471          193.044       620621.157      4847674.354       2.53      -0.00      -2.53      -0.00
   AT0129      0.117     -0.023      0.115      0.014    TP    1039-01       620673.091      4847817.142          192.788       620673.068      4847817.256       2.34       0.49       2.29       0.04
   AT0071      0.117     -0.006      0.117      0.019    TP    1037-01       620778.158      4847914.664          197.661       620778.153      4847914.781       2.61       0.03       2.61       0.05
   AT0071      0.116      0.001     -0.116     -0.020    TP    1039-01       620778.158      4847914.664          197.661       620778.159      4847914.548       2.60      -0.04      -2.60      -0.06
   AT0061      0.116     -0.008      0.116      0.038    TP    1037-01       620646.288      4848155.937          193.049       620646.280      4848156.053       2.79       0.04       2.79       0.11
   AT0026      0.116     -0.000      0.116      0.001    TP    1037-01       620621.156      4847674.471          193.044       620621.156      4847674.587       2.53      -0.00       2.53       0.00
   AT0061      0.115     -0.002     -0.115     -0.038    TP    1039-01       620646.288      4848155.937          193.049       620646.286      4848155.822       2.76      -0.05      -2.76      -0.11
    T0001      0.114     -0.032     -0.110     -0.038    TP    1039-01       620444.267      4848283.681          192.474       620444.235      4848283.571       6.09       1.09      -5.99      -0.24
   AT0121      0.114     -0.012      0.114      0.031    TP    1038-01       621100.635      4848101.255          206.539       621100.622      4848101.368       2.68       0.06       2.68       0.09
   AT0022      0.113      0.063     -0.094     -0.017    TP    1038-01       620477.667      4847817.372          193.120       620477.730      4847817.278       2.17      -1.21      -1.80      -0.04
   AT0009      0.113     -0.100      0.053      0.009    TP    1037-01       620620.259      4848249.013          193.582       620620.160      4848249.066       3.90       3.38       1.95       0.04
   AT0121      0.113      0.009     -0.112     -0.032    TP    1039-01       621100.635      4848101.255          206.539       621100.644      4848101.142       2.66      -0.08      -2.66      -0.09
   AT0066      0.113     -0.002     -0.113     -0.028    TP    1039-01       620645.951      4848034.399          196.562       620645.949      4848034.287       2.60      -0.04      -2.60      -0.08
   AT0066      0.113     -0.006      0.113      0.028    TP    1037-01       620645.951      4848034.399          196.562       620645.945      4848034.513       2.61       0.03       2.61       0.08
   AT0044      0.112     -0.001      0.112     -0.042    TP    1038-01       620336.111      4847098.645          176.695       620336.110      4847098.758       2.84      -0.17       2.83      -0.12
   AT0144      0.112     -0.095     -0.060      0.018    TP    1038-01       620530.249      4847387.667          189.446       620530.154      4847387.607       2.17       1.81      -1.19       0.04
   AT0149      0.112      0.047     -0.101      0.019    TP    1039-01       620530.165      4847244.033          185.799       620530.212      4847243.932       2.52      -0.94      -2.34       0.05
    T0002      0.111     -0.005     -0.111      0.019    TP    1037-01       620509.705      4847407.966          188.212       620509.699      4847407.855       5.40       0.23      -5.39       0.12
   AT0044      0.111     -0.004     -0.111      0.042    TP    1037-01       620336.111      4847098.645          176.695       620336.107      4847098.535       2.81       0.16      -2.80       0.12
   AT0040      0.111      0.105     -0.036     -0.005    TP    1039-01       620622.356      4847245.162          188.302       620622.461      4847245.127       3.96      -3.77      -1.21      -0.02
   AT0046      0.111      0.109     -0.018      0.021    TP    1037-01       620622.850      4847101.742          186.149       620622.959      4847101.725       4.28      -4.17      -0.95       0.10
   AT0127      0.108      0.028     -0.105     -0.016    TP    1038-01       620388.418      4847815.526          203.194       620388.446      4847815.422       2.09      -0.58      -2.01      -0.04
   AT0080      0.108     -0.003      0.108     -0.007    TP    1039-01       620514.716      4847555.165          200.319       620514.713      4847555.273       2.37       0.02       2.37      -0.02
   AT0149      0.107     -0.080      0.071     -0.014    TP    1038-01       620530.165      4847244.033          185.799       620530.085      4847244.104       2.04       1.47       1.41      -0.03
   AT0080      0.107      0.001     -0.107      0.008    TP    1037-01       620514.716      4847555.165          200.319       620514.717      4847555.058       2.37      -0.02      -2.36       0.02
   AT0150      0.105      0.105     -0.001      0.017    TP    1037-01       620673.526      4847244.860          189.611       620673.631      4847244.859       4.10      -4.10      -0.23       0.09
   AT0022      0.104     -0.030     -0.100     -0.012    TP    1037-01       620477.667      4847817.372          193.120       620477.637      4847817.272       2.22       0.65      -2.12      -0.03
   AT0137      0.104      0.041     -0.096      0.001    TP    1038-01       620388.430      4847531.373          199.043       620388.471      4847531.277       1.98      -0.77      -1.82       0.00
   AT0153      0.099      0.004      0.099     -0.027    TP    1039-01       621102.809      4847244.585          190.443       621102.813      4847244.684       2.32       0.03       2.32      -0.08
   AT0040      0.098      0.097     -0.014      0.016    TP    1037-01       620622.356      4847245.162          188.302       620622.453      4847245.149       3.79      -3.73      -0.69       0.08
   AT0153      0.098     -0.008     -0.098      0.025    TP    1038-01       621102.809      4847244.585          190.443       621102.801      4847244.488       2.29      -0.01      -2.29       0.07
    T0003      0.096     -0.094      0.016      0.008    TP    1039-01       620747.181      4847900.716          194.493       620747.086      4847900.733       7.32       7.20       1.36       0.08
